Season;Rank;Player;Team;GP;GS;Min;PTS;2PM;2PA;2P%;3PM;3PA;3P%;FTM;FTA;FT%;OR;DR;TR;AST;STL;TO;BLK;BLKA;FC;FD;PIR
2021-22;62;A. SHVED;CSK;24;22;25:00:00;11.0;2.2;4.5;48.1%;1.7;5.2;32.5%;1.5;1.7;87.8%;0.9;1.7;2.6;3.6;1.1;1.6;0.4;0.5;2.0;1.5;10.0
2021-22;62;B. DUNSTON;EFS;37;10;17:57;7.1;2.6;3.6;72%;0.1;0.2;50%;1.7;2.4;69.7%;1.5;1.7;3.2;0.9;0.8;0.6;1.0;0.1;2.7;2.2;10.0
2021-22;64;B. BARON;ZEN;23;1;20:25;11.2;1.2;2.2;54%;2.2;6.2;35.7%;2.2;2.7;83.6%;0.1;1.5;1.7;2.2;0.2;1.3;0.0;0.2;1.0;2.6;9.9
2021-22;65;A. POYTHRESS;ZEN;23;5;20:10;7.7;3.1;4.8;64%;0.0;0.1;0%;1.6;2.0;76.6%;1.7;2.5;4.2;0.9;0.7;1.0;0.6;0.4;2.4;1.8;9.8
2021-22;66;N. LAPROVITTOLA;BAR;38;28;20:26;9.6;1.3;2.4;54.3%;1.9;4.4;44%;1.2;1.3;88.2%;0.3;1.5;1.8;3.1;0.7;1.6;0.0;0.2;2.6;2.6;9.8
2021-22;67;M. GUDURIC;FBB;28;10;20:31;10.2;1.8;3.2;55.6%;1.6;4.5;36.2%;1.8;2.1;81.7%;0.2;1.9;2.2;2.8;0.8;2.0;0.1;0.2;2.1;2.8;9.8
2021-22;68;T. HEURTEL;RMB;27;14;19:20;9.0;1.8;4.1;43.8%;1.3;3.3;40%;1.3;1.6;85.7%;0.4;2.0;2.4;4.6;0.6;1.9;0.0;0.3;1.5;1.4;9.7
2021-22;68;O. DA SILVA;BER;33;10;18:25;8.8;3.4;5.4;62.4%;0.3;1.2;25.6%;1.2;1.6;71.7%;1.2;2.2;3.5;0.8;0.9;0.9;0.6;0.5;1.8;1.8;9.7
2021-22;70;P. HENRY;FBB;28;27;28:42:00;7.9;1.7;3.9;42.7%;1.1;3.4;33.3%;1.1;1.5;73.2%;0.8;2.6;3.4;4.2;1.8;2.4;0.1;0.3;2.4;2.3;9.6
2021-22;71;N. WEILER-BABB;BAY;29;16;26:14:00;6.2;1.7;3.2;52.2%;0.7;2.2;29.2%;1.0;1.1;87.5%;1.3;2.9;4.2;2.9;1.1;1.3;0.2;0.1;2.4;1.7;9.2
2021-22;72;S. RODRIGUEZ;AXM;34;5;20:11;8.3;1.4;2.5;58.3%;1.4;4.5;31.8%;1.1;1.5;76%;0.2;2.1;2.3;4.5;0.7;2.3;0.1;0.2;1.7;2.0;9.1
2021-22;73;D. WILLIAMS;MTA;35;31;24:35:00;9.4;2.0;4.2;47.9%;1.2;3.2;37.8%;1.8;2.6;71.1%;0.2;2.9;3.1;0.9;0.9;1.2;0.1;0.3;1.5;2.5;9.1
2021-22;74;A. POLONARA;FBB;30;4;22:21;7.3;1.7;2.7;61%;1.1;3.5;30.2%;0.8;1.3;60%;1.3;3.0;4.3;1.1;0.7;0.4;0.5;0.4;1.4;1.4;9.0
2021-22;75;D. HALL;AXM;36;23;27:03:00;9.9;2.1;4.4;48.7%;1.4;3.9;37.1%;1.3;1.7;78.7%;0.4;1.7;2.1;2.2;0.6;1.1;0.2;0.2;2.0;2.3;9.0
2021-22;76;D. HACKETT;CSK;22;8;21:32;8.5;1.8;3.7;48.1%;1.1;2.8;40.3%;1.5;1.9;78.6%;0.4;1.5;1.9;2.6;0.8;1.0;0.0;0.5;2.7;3.3;9.0
2021-22;77;O. WHITE;PAO;29;24;23:02;8.4;1.8;3.8;48.2%;1.0;2.6;39.2%;1.8;2.2;82.5%;1.3;2.4;3.7;0.8;0.9;1.2;0.3;0.3;2.6;2.7;8.8
2021-22;78;K. KOUMADJE;BER;21;4;12:22;6.0;2.4;3.4;70.4%;0.0;0.0;0%;1.2;1.8;65.8%;1.7;2.7;4.3;0.0;0.1;1.0;0.6;0.1;1.3;1.7;8.7
2021-22;79;H. SANT-ROOS;PAO;31;22;23:28;7.2;1.8;3.5;52.3%;0.7;2.7;25.3%;1.5;1.8;82.1%;0.5;2.6;3.1;2.0;1.2;1.3;0.2;0.4;1.4;1.8;8.5
2021-22;80;N. IVANOVIC;CZV;27;0;15:21;7.6;1.5;3.6;41.7%;0.9;2.6;33.8%;2.0;2.6;78.3%;0.8;0.8;1.6;2.4;0.5;1.1;0.0;0.1;1.4;3.4;8.5
2021-22;81;R. BEAUBOIS;EFS;35;22;22:12;9.2;1.7;3.3;50.4%;1.7;4.4;39.6%;0.6;0.9;66.7%;0.3;1.7;2.0;1.9;0.5;0.7;0.3;0.1;1.6;1.5;8.3
2021-22;82;O. KUZMIC;CZV;33;29;17:38;5.4;2.2;3.8;56.7%;0.0;0.0;0%;1.0;1.7;60%;2.2;2.9;5.1;0.4;0.5;0.6;0.3;0.4;1.6;1.4;8.2
2021-22;83;T. SEDEKERSKIS;BKN;27;13;18:01;4.8;1.3;2.0;63.6%;0.6;1.8;35.4%;0.3;0.6;50%;1.1;3.4;4.4;1.4;0.4;0.5;0.3;0.2;1.0;0.7;8.2
2021-22;84;J. THIEMANN;BER;23;9;18:38;6.9;2.1;3.9;53.9%;0.5;1.7;30.8%;1.2;2.0;60%;1.3;2.2;3.5;1.7;0.6;1.4;0.0;0.3;1.8;2.7;8.2
2021-22;85;D. EXUM;BAR;25;10;16:58;6.3;1.5;3.0;50.7%;0.5;0.9;54.5%;1.8;2.1;84.9%;0.8;1.7;2.5;1.6;0.5;1.0;0.3;0.1;2.0;2.2;8.1
2021-22;86;I. LUNDBERG;CSK;24;16;21:07;9.1;2.3;4.4;52.8%;1.1;3.3;33.8%;1.0;1.2;83.3%;0.6;1.8;2.4;2.0;0.9;1.6;0.0;0.2;2.0;2.0;8.0
2021-22;87;J. GRANGER;BKN;30;22;22:55;7.3;1.1;2.9;38.6%;1.3;4.3;30.8%;1.0;1.3;79.5%;0.4;1.6;2.0;3.9;0.6;1.6;0.0;0.2;1.7;2.8;8.0
2021-22;88;D. THOMAS;BAY;36;14;22:49;9.6;2.5;5.0;50.3%;1.2;2.9;40%;1.1;1.6;70.2%;0.9;2.3;3.2;0.8;0.3;1.0;0.2;0.1;1.6;1.3;7.9
2021-22;89;J. REYNOLDS;MTA;35;3;16:29;8.9;3.7;7.0;53.1%;0.1;0.3;25%;1.3;1.5;84.6%;1.6;3.0;4.6;0.9;0.4;1.7;0.3;0.4;2.8;1.5;7.9
2021-22;90;M. DELANEY;AXM;28;26;24:13:00;9.4;1.8;4.1;43%;1.4;4.2;32.8%;1.7;2.4;70.6%;0.3;2.2;2.5;2.8;0.4;1.7;0.0;0.2;2.9;3.5;7.8
2021-22;91;K. SIMON;EFS;27;15;21:10;6.9;1.9;3.5;52.6%;0.7;2.7;27.4%;0.9;1.0;92.6%;0.4;2.4;2.8;2.6;0.5;1.4;0.1;0.0;1.3;1.3;7.7
2021-22;92;J. BOLOMBOY;CSK;23;4;15:45;5.9;2.2;3.7;60%;0.3;1.0;26.1%;0.7;0.9;75%;1.7;2.4;4.1;0.3;0.3;0.5;0.7;0.3;1.4;1.0;7.7
2021-22;93;Y. FALL;ASV;28;9;12:37;5.8;2.4;3.4;70.5%;0.0;0.0;0%;1.0;1.4;72.5%;1.7;2.0;3.6;0.1;0.3;0.9;0.1;0.0;2.1;1.9;7.6
2021-22;94;T. WALKUP;OLY;37;37;22:21;6.3;1.5;2.7;53.5%;0.8;2.7;29.7%;0.9;1.2;73.9%;0.4;2.0;2.3;2.7;1.1;1.3;0.1;0.2;2.3;2.4;7.5
2021-22;95;S. MCKISSIC;OLY;37;0;16:31;7.0;1.6;2.8;56.2%;0.7;2.1;31.6%;1.8;2.4;72.2%;0.4;1.5;1.9;1.5;0.9;0.6;0.1;0.2;1.6;1.9;7.5
2021-22;96;B. LAMMERS;BER;24;15;17:18;6.8;2.9;6.1;47.3%;0.0;0.4;10%;0.9;1.0;84%;1.1;2.1;3.2;0.8;0.6;0.6;0.9;0.1;1.0;0.8;7.5
2021-22;96;R. FERNANDEZ;RMB;34;0;18:30;6.0;0.5;0.9;50%;1.6;4.9;32.7%;0.3;0.4;76.9%;0.5;2.5;3.0;2.0;0.9;0.4;0.2;0.1;1.4;1.1;7.5
2021-22;98;R. JOKUBAITIS;BAR;37;2;16:46;7.1;2.1;3.8;56.1%;0.7;1.2;56.8%;0.8;1.1;71.4%;0.4;1.2;1.6;2.6;0.4;1.7;0.0;0.1;1.7;1.7;7.4
2021-22;99;D. DAVIDOVAC;CZV;28;13;18:34;5.0;1.0;1.9;53.8%;0.7;1.9;35.2%;1.0;1.4;70%;0.5;2.8;3.3;0.9;0.8;0.3;0.2;0.1;1.6;1.6;7.3
2021-22;100;W. HOWARD;ASV;21;11;22:39;6.1;1.2;2.7;46.4%;0.9;2.1;43.2%;0.9;1.1;82.6%;0.6;2.9;3.5;0.7;1.0;0.4;0.2;0.1;2.0;1.0;7.3
2021-22;101;O. DOBRIC;CZV;29;13;22:35;10.3;2.2;4.8;45.3%;1.6;4.3;35.7%;1.3;1.8;74.5%;0.7;1.2;1.9;1.3;0.7;1.3;0.1;0.2;1.7;2.2;7.3
2021-22;102;K. KURIC;BAR;37;12;20:07;7.9;1.2;2.3;53.6%;1.4;3.4;40%;1.4;1.5;91.2%;0.6;1.3;2.0;0.8;0.5;0.5;0.0;0.1;1.4;1.4;7.3
2021-22;103;L. OLINDE;BER;24;10;17:46;5.3;1.2;2.4;51.7%;0.6;1.8;35.7%;1.0;1.1;85.2%;1.2;2.5;3.6;0.7;0.3;0.6;0.4;0.3;1.6;1.8;7.2
2021-22;104;K. ANTETOKOUNMPO;ASV;26;3;13:08;5.8;2.3;3.3;71.8%;0.1;0.2;40%;0.9;1.6;54.8%;0.8;1.8;2.6;0.3;0.5;0.8;0.7;0.1;2.2;2.0;7.1
2021-22;105;J. EVANS;PAO;32;13;16:11;5.5;1.9;3.0;62.5%;0.3;0.6;50%;0.8;1.0;75.8%;1.0;2.0;3.0;0.3;0.4;0.7;0.5;0.1;1.4;1.2;7.0
2021-22;106;P. LEE;ASM;36;9;19:27;7.2;1.0;2.2;47.4%;1.3;3.7;35.3%;1.2;1.4;86.3%;0.1;1.3;1.4;2.4;1.1;1.0;0.0;0.1;2.3;2.0;7.0
2021-22;107;Y. ZOOSMAN;BER;31;13;21:09;7.0;1.2;2.8;44.2%;1.2;2.6;44.4%;1.1;1.6;69.4%;0.8;2.2;3.0;1.2;0.8;1.2;0.1;0.4;1.9;1.8;6.9
2021-22;108;I. CANAAN;UNK;24;2;23:55;11.8;1.5;3.7;40.9%;2.4;5.8;41%;1.7;2.0;81.6%;0.3;1.5;1.8;1.3;0.5;1.6;0.2;0.5;2.8;2.1;6.9
2021-22;109;M. SPISSU;UNK;25;0;14:24;5.1;0.6;1.2;51.6%;1.1;2.0;52.9%;0.6;0.6;87.5%;0.2;1.4;1.6;2.6;0.5;1.2;0.0;0.1;1.3;1.2;6.7
2021-22;110;F. CAUSEUR;RMB;28;18;20:03;8.5;1.6;2.7;57.9%;1.5;3.4;43.2%;1.0;1.4;69.2%;0.3;1.3;1.6;1.4;0.4;1.1;0.1;0.4;2.2;1.9;6.7
2021-22;111;J. SMITH;BER;33;17;21:02;8.3;1.6;4.0;41.2%;1.4;4.4;31.7%;0.8;0.9;93.3%;0.5;1.7;2.2;2.3;0.8;1.5;0.1;0.5;1.6;2.0;6.6
2021-22;112;K. PAPANIKOLAOU;OLY;37;37;23:24;6.6;1.1;1.9;55.6%;1.2;3.8;33.1%;0.7;0.9;75.8%;0.5;2.5;3.0;1.6;0.9;1.1;0.2;0.1;2.0;1.1;6.6
2021-22;113;A. HANGA;RMB;31;26;18:51;5.8;1.6;3.1;52.6%;0.7;2.3;29.6%;0.5;0.7;77.3%;0.5;2.6;3.1;1.7;0.6;0.7;0.4;0.2;2.2;1.2;6.6
2021-22;114;H. MARTIN;OLY;31;0;14:08;5.5;2.2;3.4;64.4%;0.0;0.0;0%;1.2;1.7;70.4%;1.3;1.7;3.0;0.2;0.3;0.6;0.5;0.5;2.1;1.7;6.5
2021-22;115;S. LLULL;RMB;36;2;19:45;8.8;1.3;3.5;36.5%;1.6;5.4;30.6%;1.3;1.9;70.1%;0.1;1.5;1.7;2.8;0.5;1.2;0.0;0.1;1.7;2.2;6.4
2021-22;116;T. BLATT;BER;30;3;15:01;5.0;0.4;0.9;46.2%;1.2;3.3;36%;0.6;0.6;100%;0.3;0.9;1.3;3.5;0.3;1.7;0.0;0.0;1.0;1.6;6.3
2021-22;117;D. OSETKOWSKI;ASV;26;15;19:21;6.0;1.3;3.2;40.2%;0.8;2.5;31.2%;1.2;1.4;81.1%;0.6;2.5;3.1;0.6;1.0;0.9;0.3;0.2;1.5;1.7;6.2
2021-22;118;D. ANDJUSIC;ASM;30;6;16:16;7.7;1.1;2.7;41.5%;1.1;2.7;42.5%;2.1;2.4;87.3%;0.3;1.1;1.3;0.9;0.3;1.2;0.0;0.1;1.7;2.3;6.1
2021-22;119;N. WILLIAMS-GOSS;RMB;29;16;16:33;5.8;1.6;3.7;44.3%;0.6;1.9;30.4%;0.8;1.0;85.7%;0.4;1.7;2.1;2.4;0.3;1.1;0.0;0.2;1.8;1.6;5.6
2021-22;120;J. STRELNIEKS;ZAL;23;22;20:27;6.5;1.0;2.2;48%;1.2;3.6;33.7%;0.8;0.9;85.7%;0.3;1.4;1.7;1.8;0.7;1.0;0.1;0.2;1.8;1.5;5.6
2021-22;121;S. SANLI;BAR;32;24;15:07;6.5;1.8;3.5;53.2%;0.6;1.8;35.7%;1.0;1.2;77.5%;1.4;1.8;3.3;0.7;0.2;1.0;0.4;0.4;2.7;1.4;5.4
2021-22;122;A. ABALDE;RMB;30;19;18:46;6.0;1.3;3.0;44.4%;0.8;2.5;33.8%;0.8;1.1;75%;0.7;2.3;3.0;1.5;0.5;1.1;0.0;0.1;1.9;1.2;5.4
2021-22;123;A. HOLLINS;CZV;28;17;20:39;8.1;1.7;3.1;53.4%;1.2;4.0;31.2%;1.0;1.2;82.4%;0.6;1.3;1.9;1.0;1.0;1.0;0.1;0.4;2.1;1.1;5.4
2021-22;124;A. CALOIARO;MTA;35;12;19:44;3.3;0.8;1.5;51.9%;0.4;1.1;32.5%;0.6;0.7;91.3%;0.9;2.2;3.1;1.3;0.6;0.4;0.0;0.1;1.9;1.0;5.4
2021-22;125;M. BLAZEVIC;ZAL;27;11;11:51;5.7;2.1;4.0;54.2%;0.0;0.0;0%;1.4;1.7;82.2%;1.4;1.2;2.6;0.8;0.4;1.1;0.1;0.2;2.5;1.7;5.3
2021-22;126;F. PETRUSEV;EFS;22;4;9:18;5.2;2.0;3.3;61.1%;0.1;0.2;40%;1.0;1.3;75%;0.4;1.2;1.6;0.3;0.1;0.5;0.2;0.3;0.9;1.2;5.2
2021-22;127;E. BRYANT;EFS;36;13;18:50;5.3;1.4;2.7;51%;0.7;1.9;36.8%;0.5;0.6;81%;0.7;2.2;2.9;1.2;0.6;0.9;0.1;0.3;2.2;1.0;5.2
2021-22;128;P. LACOMBE;ASV;25;3;15:16;5.5;2.1;3.8;54.2%;0.3;1.0;32%;0.4;0.4;90%;0.7;1.6;2.3;1.3;0.9;1.0;0.2;0.1;2.2;0.8;5.1
2021-22;129;O. JARAMAZ;BAY;36;11;16:13;6.8;1.3;2.8;48.5%;1.0;2.8;35.3%;1.1;1.5;75.5%;0.6;0.9;1.5;1.1;0.6;1.0;0.1;0.2;2.0;1.9;5.1
2021-22;130;N. GIFFEY;ZAL;28;5;16:21;5.6;1.2;2.3;50.8%;0.7;2.1;34.5%;1.1;1.2;88.2%;0.8;1.9;2.7;0.8;0.6;0.8;0.1;0.2;2.2;1.2;5.1
2021-22;131;A. MILAKNIS;ZAL;31;5;20:09;7.3;0.5;0.9;48.3%;1.8;4.4;41.6%;0.9;0.9;93.1%;0.1;0.8;0.9;0.6;0.5;0.3;0.1;0.1;1.9;0.9;4.9
2021-22;132;J. GIST;ASV;28;21;21:37;6.0;2.5;4.5;54.3%;0.2;1.0;18.5%;0.6;1.1;53.3%;1.2;1.3;2.5;0.6;0.6;1.0;0.6;0.2;2.4;1.4;4.8
2021-22;133;R. SMITS;BAR;36;3;14:51;4.4;1.4;2.2;65.8%;0.3;1.4;19.6%;0.6;0.7;92%;0.9;2.2;3.1;0.6;0.4;0.7;0.1;0.1;1.8;0.9;4.8
2021-22;134;M. KUZMINSKAS;ZEN;22;1;12:28;5.0;1.1;2.5;46.3%;0.6;1.6;37.1%;1.0;1.1;87.5%;0.7;1.2;2.0;0.3;0.4;0.5;0.1;0.2;1.3;1.5;4.8
2021-22;135;N. KURBANOV;CSK;24;22;18:20;4.1;0.9;1.5;60%;0.6;1.6;36.8%;0.6;0.9;66.7%;0.9;1.4;2.3;1.0;0.2;0.6;0.2;0.2;1.7;1.2;4.6
2021-22;136;A. ZUBKOV;ZEN;22;2;19:12;4.3;0.9;2.1;42.6%;0.7;2.0;36.4%;0.3;0.8;35.3%;1.3;2.3;3.6;0.7;0.5;0.7;0.1;0.2;2.0;1.2;4.5
2021-22;137;B. BENTIL;AXM;23;5;15:38;5.6;1.2;2.5;49.1%;0.9;2.1;40.8%;0.6;0.9;61.9%;0.6;1.8;2.4;0.2;0.7;0.8;0.1;0.1;1.9;1.1;4.5
2021-22;138;J. ANDERSON;EFS;28;13;13:35;3.1;0.8;1.5;54.8%;0.4;0.8;45.5%;0.4;0.4;90.9%;0.9;2.0;2.8;0.5;0.5;0.4;0.1;0.1;1.2;0.5;4.5
2021-22;139;L. DATOME;AXM;26;13;15:19;7.0;1.4;2.8;50%;1.2;3.2;39%;0.5;0.6;86.7%;0.3;1.2;1.4;0.3;0.5;0.3;0.2;0.0;1.7;0.6;4.4
2021-22;140;L. JEAN-CHARLES;OLY;29;1;10:40;3.8;1.4;2.2;61.5%;0.2;0.6;31.2%;0.5;0.7;66.7%;0.9;1.3;2.2;0.7;0.4;0.9;0.3;0.2;1.0;0.6;4.3
2021-22;141;L. WESTERMANN;ASM;22;14;16:44;4.8;0.6;1.5;41.2%;0.8;2.6;31.6%;1.0;1.2;88.5%;0.2;1.3;1.5;2.5;0.3;1.4;0.1;0.1;2.1;1.4;4.1
2021-22;142;C. SINGLETON;EFS;36;13;17:27;3.9;0.9;1.9;47.1%;0.4;1.8;22.7%;0.9;1.1;82.1%;0.9;1.9;2.8;0.4;0.8;0.5;0.2;0.1;2.1;1.4;4.1
2021-22;143;C. KAHUDI;ASV;26;10;19:54;4.9;1.0;1.9;50%;0.8;2.8;29.2%;0.6;0.8;68.2%;0.6;2.1;2.7;0.6;0.2;0.7;0.2;0.1;1.9;1.3;4.0
2021-22;144;L. KASELAKIS;PAO;31;6;15:19;3.7;0.8;2.0;42.6%;0.5;1.3;35%;0.7;0.9;72.4%;0.3;1.8;2.0;0.9;0.2;0.4;0.0;0.1;1.0;0.9;4.0
2021-22;145;N. HAYES-DAVIS;BAR;37;16;18:57;4.2;1.2;2.8;42.2%;0.3;1.2;24.4%;1.0;1.2;80%;1.0;1.1;2.1;0.8;0.5;0.8;0.1;0.2;1.6;1.6;4.0
2021-22;146;Y. OUATTARA;ASM;30;21;14:11;4.1;0.8;1.5;50%;0.8;1.5;50%;0.3;0.4;72.7%;0.8;1.1;1.9;0.3;0.3;0.2;0.0;0.2;1.4;0.3;3.6
2021-22;147;J. FLOYD;FBB;24;7;11:57;3.0;1.2;2.1;58.8%;0.0;0.0;0%;0.5;1.0;52%;0.7;1.3;2.0;0.4;0.4;0.6;0.4;0.1;1.7;1.1;3.5
2021-22;148;S. HAZER;FBB;25;5;12:25;4.8;1.2;2.0;60.8%;0.5;1.6;31.7%;0.7;1.1;64.3%;0.2;0.9;1.1;1.1;0.8;0.9;0.0;0.2;2.2;1.3;3.4
2021-22;149;G. PRINTEZIS;OLY;35;0;9:32;3.6;1.1;2.1;52.1%;0.3;0.7;37.5%;0.6;0.7;84.6%;0.2;1.0;1.2;0.3;0.1;0.3;0.0;0.1;0.9;0.9;3.3
2021-22;150;J. DIBARTOLOMEO;MTA;30;0;13:12;3.9;0.4;1.0;44.8%;0.8;2.5;32.4%;0.6;0.7;90%;0.2;1.0;1.2;1.2;0.7;0.5;0.0;0.1;2.0;1.3;3.3
2022-23;1;S. VEZENKOV;OLY;40;39;29:14:00;17.6;4.6;7.0;65.5%;2.0;5.2;37.8%;2.6;2.9;87.9%;1.6;5.2;6.8;1.9;0.9;1.0;0.2;0.2;1.6;2.8;21.5
2022-23;2;M. LESSORT;PAR;38;23;30:10:00;12.0;4.3;6.3;67.6%;0.0;0.0;0%;3.4;4.7;73.4%;3.1;4.0;7.1;1.4;0.9;1.4;0.8;0.4;2.7;4.8;19.1
2022-23;3;W. CLYBURN;EFS;34;17;33:07:00;16.7;3.6;7.2;49.2%;2.1;5.7;36.6%;3.3;4.0;83%;1.0;4.7;5.7;2.1;1.0;1.6;0.2;0.5;2.1;5.0;18.6
2022-23;4;W. TAVARES;RMB;40;38;25:00:00;11.2;4.3;6.4;67.6%;0.0;0.0;0%;2.6;3.3;78%;2.6;4.2;6.9;1.5;0.9;2.2;2.2;0.3;3.0;3.6;18.0
2022-23;5;W. BALDWIN IV;MTA;34;33;28:03:00;17.2;4.1;8.0;51.8%;1.9;5.8;32.7%;3.2;3.9;82.1%;0.5;3.2;3.8;5.1;0.9;2.6;0.3;0.4;2.8;4.5;17.6
2022-23;6;V. MICIC;EFS;31;29;31:17:00;16.0;2.8;5.2;53.8%;2.4;6.8;35.7%;3.2;3.7;87%;0.3;2.9;3.2;5.4;0.9;2.7;0.1;0.7;2.5;5.0;17.4
2022-23;7;D. THOMPSON;BKN;34;33;26:56:00;12.6;3.4;6.1;55.8%;1.3;3.3;38.4%;2.0;2.6;75.6%;1.1;2.1;3.2;6.7;1.7;2.7;0.4;0.2;2.5;3.2;17.1
2022-23;8;N. MIROTIC;BAR;29;29;24:58:00;15.4;3.1;5.2;60.3%;2.0;5.1;39.2%;3.1;3.9;80.4%;1.5;2.8;4.3;1.2;1.0;1.4;0.4;0.2;1.9;3.5;16.4
2022-23;9;M. JAMES;ASM;38;38;30:21:00;15.9;3.6;7.8;45.9%;1.5;5.5;27.3%;4.3;5.4;78.3%;0.6;3.1;3.7;4.4;1.0;2.2;0.0;0.6;1.7;5.1;16.3
2022-23;10;L. BROWN;MTA;35;35;31:35:00;16.4;4.2;8.5;50%;1.9;5.3;35.3%;2.3;2.6;91.1%;0.3;2.7;3.0;5.5;1.1;2.9;0.1;0.5;2.0;3.4;16.1
2022-23;11;J. MOTLEY;FBB;36;25;23:16;14.5;5.7;9.1;62.4%;0.1;0.4;23.1%;2.9;4.2;68.4%;2.8;2.5;5.4;1.6;0.6;1.9;0.4;0.6;3.1;4.3;16.0
2022-23;12;D. MUSA;RMB;41;31;23:48;14.8;2.9;5.0;58.6%;1.5;4.1;37.1%;4.3;5.0;86%;0.6;2.5;3.1;2.7;0.4;1.6;0.2;0.4;1.8;3.9;15.9
2022-23;13;G. DECK;RMB;31;23;26:01:00;12.3;3.9;6.2;63.4%;0.5;1.5;31.9%;3.0;3.5;84.5%;1.4;4.0;5.4;1.9;0.5;1.4;0.1;0.3;2.1;3.3;15.7
2022-23;14;N. DE COLO;ASV;29;24;23:43;13.8;2.8;5.3;52.6%;1.6;3.9;41.1%;3.4;3.8;91.7%;0.1;2.5;2.6;3.5;1.0;2.8;0.0;0.4;1.6;4.5;15.5
2022-23;15;K. PUNTER;PAR;37;24;27:54:00;16.1;3.0;6.1;49.1%;2.2;4.9;44.3%;3.6;3.9;91.7%;0.3;1.8;2.1;2.5;1.0;1.3;0.1;0.5;2.7;3.8;15.0
2022-23;16;C. JONES;VBC;28;25;22:54;13.4;3.6;6.5;55.5%;1.2;3.6;34.3%;2.4;2.7;89.5%;0.2;1.9;2.1;4.3;1.1;1.9;0.0;0.2;1.5;3.1;14.8
2022-23;17;K. SLOUKAS;OLY;36;0;22:50;11.0;2.2;4.1;53%;1.1;3.2;32.5%;3.5;3.8;90.6%;0.1;1.9;2.1;5.6;0.3;2.1;0.1;0.2;1.4;3.8;14.7
2022-23;18;D. EXUM;PAR;38;7;22:59;13.2;2.9;5.0;59.3%;1.1;2.8;39.3%;4.0;4.6;85.8%;0.6;1.7;2.3;2.7;0.8;1.8;0.2;0.2;2.8;4.2;14.3
2022-23;19;Z. LEDAY;PAR;39;34;30:55:00;11.4;3.3;6.0;54.3%;0.8;2.2;38.4%;2.4;2.8;85.3%;1.1;3.9;5.1;1.2;0.7;1.0;0.3;0.5;2.4;3.8;14.1
2022-23;20;R. GIEDRAITIS;BKN;34;32;26:37:00;10.4;2.6;4.5;57.5%;1.1;3.9;29.3%;1.8;2.1;82.2%;1.4;4.4;5.9;1.6;0.9;0.6;0.2;0.3;1.7;2.3;13.5
2022-23;21;N. HAYES-DAVIS;FBB;39;39;30:27:00;10.5;2.5;4.3;56.8%;1.3;3.1;40.5%;1.8;2.5;75%;1.4;3.0;4.4;1.5;1.2;0.5;0.3;0.2;2.4;3.0;13.4
2022-23;22;J. LOYD;ASM;34;29;25:20:00;12.3;2.3;4.6;50.3%;1.5;4.1;37.1%;3.1;3.5;89.9%;0.3;2.1;2.4;2.7;1.3;1.2;0.1;0.2;2.6;3.8;13.4
2022-23;23;M. KOTSAR;BKN;34;28;20:24;9.3;3.9;5.9;65.8%;0.0;0.0;0%;1.5;2.6;57.5%;1.6;2.7;4.3;1.4;0.7;0.5;0.4;0.4;1.8;3.1;13.3
2022-23;24;B. COLSON;MTA;39;31;26:04:00;10.7;3.0;5.1;58.3%;1.1;3.0;37.6%;1.4;1.8;77.5%;1.7;3.9;5.6;0.6;1.3;0.7;0.7;0.2;2.4;1.9;13.1
2022-23;25;M. PONITKA;PAO;27;6;25:10:00;8.4;1.7;3.8;46.1%;0.6;1.6;37.2%;3.1;3.9;80.2%;1.5;3.7;5.2;2.4;1.1;1.9;0.1;0.2;1.9;3.7;13.0
2022-23;26;L. SIKMA;BER;33;30;22:28;7.6;2.5;4.6;53.9%;0.4;1.5;28.6%;1.3;2.0;67.7%;1.4;3.9;5.3;4.9;1.0;2.5;0.1;0.3;2.5;3.2;12.9
2022-23;27;M. GUDURIC;FBB;38;5;23:51;12.3;2.2;3.8;57.3%;1.8;4.4;40.2%;2.6;3.2;83.3%;0.6;2.4;3.0;3.2;0.9;1.9;0.0;0.3;2.6;2.9;12.8
2022-23;28;D. BACON;PAO;27;27;30:50:00;16.6;3.9;8.7;44.4%;1.7;5.7;29.7%;3.8;4.7;81%;0.7;2.8;3.5;2.0;0.7;1.3;0.1;0.3;2.6;3.8;12.8
2022-23;29;B. DUBLJEVIC;VBC;27;22;23:07;11.7;2.5;4.1;60.9%;1.9;4.3;44.8%;1.0;1.1;89.7%;1.4;3.4;4.8;1.5;0.6;2.1;0.1;0.3;2.0;2.4;12.6
2022-23;30;F. PETRUSEV;CZV;34;11;22:39;10.7;3.4;5.6;59.9%;0.6;1.7;35.1%;2.1;3.1;69.5%;1.4;3.8;5.2;0.7;0.5;1.2;0.7;0.3;2.1;2.7;12.6
2022-23;31;T. SATORANSKY;BAR;36;36;24:26:00;8.4;2.0;3.7;53%;1.0;2.1;48.7%;1.4;1.7;82.3%;0.8;3.0;3.8;4.3;0.7;1.8;0.1;0.2;2.4;2.8;12.6
2022-23;32;Y. FALL;ASV;34;27;19:56;9.3;3.6;5.3;68.5%;0.0;0.0;0%;2.0;2.9;69.7%;2.3;3.9;6.1;0.3;0.3;1.3;0.3;0.2;2.9;3.1;12.5
